x,y,z
227.19,9.4528,297.08
227.19,9.4529,297.08
227.19,9.4762,297.08
227.19,9.443,297.07
227.17,9.4614,296.97
227.13,9.5517,296.72
227.14,9.6777,296.28
227.2,9.8428,295.74
227.27,10.0744,295.01
227.31,10.3519,294.16
227.29,10.6743,293.11
227.2,11.0883,291.9
227.08,11.5114,290.52
226.96,12.0178,288.95
226.9,12.4531,287.29
226.95,12.9015,285.45
227.14,13.2738,283.33
227.44,13.464,281.02
227.76,13.4004,278.62
228.01,13.0212,275.98
228.05,12.4294,273.55
227.93,11.7047,271.22
227.71,10.8412,268.67
227.47,10.0355,266.14
227.35,9.3362,263.78
227.36,8.7568,261.32
227.5,8.3448,258.83
227.7,8.0795,256.38
227.89,7.9051,253.94
228.05,7.7365,251.27
228.07,7.4998,248.79
228.0,7.1478,246.21
227.93,6.6436,243.63
227.86,6.1895,241.02
227.82,5.9162,238.45
227.79,5.8076,235.98
227.78,5.7835,233.28
227.76,5.7047,230.6
227.75,5.5761,228.14
227.74,5.4819,225.64
227.72,5.3991,223.14
227.71,5.2982,220.66
227.69,5.2525,218.17
227.66,5.1862,215.7
227.64,5.1385,213.21
227.63,5.0595,210.7
227.62,4.9283,208.18
227.63,4.7269,205.61
227.65,4.4921,202.99
227.67,4.2525,200.34
227.71,3.9447,197.67
227.75,3.6739,195.02
227.78,3.377,192.38
227.82,3.1117,189.75
227.84,2.8759,187.3
227.86,2.6708,184.68
227.87,2.4824,182.06
227.87,2.3479,179.46
227.87,2.2121,176.9
227.87,2.1444,174.34
227.86,2.0689,171.79
227.85,2.0245,169.23
227.83,2.0334,166.73
227.81,2.0787,164.24
227.79,2.1107,161.76
227.77,2.2082,159.28
227.74,2.283,156.8
227.72,2.3918,154.32
227.7,2.4772,151.81
227.67,2.5516,149.31
227.66,2.6387,146.82
227.64,2.6415,144.37
227.64,2.7401,141.91
227.64,2.7999,139.42
227.65,2.9142,136.75
227.66,3.0919,134.32
227.67,3.2147,131.78
227.67,3.3913,129.28
227.65,3.5133,126.71
227.62,3.5782,124.13
227.59,3.6251,121.53
227.55,3.6722,118.97
227.51,3.6818,116.36
227.46,3.7212,113.81
227.42,3.8469,111.22
227.39,3.9187,108.73
227.35,4.0135,106.2
227.32,4.1371,103.7
227.28,4.203,101.2
227.24,4.307,98.69
227.19,4.3205,96.18
227.13,4.2997,93.67
227.06,4.2286,91.12
226.99,4.1738,88.53
226.9,4.0467,85.92
226.84,4.0122,83.4
226.77,3.9521,80.82
226.72,3.9297,78.31
226.66,3.9007,75.74
226.63,3.9721,73.26
226.6,4.0384,70.83
226.58,4.1459,68.17
226.56,4.2366,65.53
226.55,4.3918,62.95
226.54,4.534,60.36
226.51,4.6121,57.78
226.47,4.6569,55.13
226.4,4.6648,52.69
226.3,4.5752,50.2
226.18,4.4518,47.7
226.02,4.2644,45.13
225.87,4.0624,42.56
225.75,3.8313,39.98
225.74,3.6134,37.42
225.83,3.3491,34.88
226.0,3.182,32.46
226.19,3.0345,29.87
226.33,3.0624,27.38
226.38,3.2131,24.94
226.37,3.4799,22.4
226.35,3.817,19.98
226.34,4.2277,17.42
226.33,4.569,14.92
226.31,4.8931,12.46
226.29,5.2576,10.03
226.28,5.6223,7.45
226.26,5.9662,4.86
226.26,6.0529,4.34
226.26,6.0326,4.34
226.26,6.0419,4.34
226.26,6.0774,4.34
226.26,6.1388,4.34
226.26,6.0472,4.34
226.26,6.017,4.34
226.26,5.9815,4.34
226.26,6.007,4.34
226.36,5.9643,4.35
226.61,5.8467,4.37
227.01,5.7176,4.39
227.63,5.54,4.37
228.42,5.328,4.3
229.28,5.0019,4.21
230.28,4.6055,4.16
231.01,4.2594,4.14
231.01,4.2515,4.14
231.01,4.2746,4.14
231.01,4.2669,4.14
231.01,4.1998,4.14
231.01,4.1402,4.14
231.01,4.2099,4.14
231.01,4.2332,4.14
231.01,4.2148,4.14
231.01,4.2228,4.14
231.01,4.2371,4.14
231.01,4.2293,4.15
231.03,4.1509,4.25
231.04,4.0065,4.51
231.01,3.808,4.92
230.92,3.5126,5.52
230.8,3.1607,6.25
230.84,0.262,7.21
231.1,0.6155,8.37
231.41,0.6071,9.7
231.52,0.4112,11.12
231.48,0.6925,12.7
231.29,0.9255,14.54
231.09,1.2077,16.47
230.98,1.6442,18.51
230.93,1.8228,20.79
230.92,1.9043,23.17
230.94,1.7209,25.65
230.91,1.5087,28.18
230.9,1.3546,30.69
230.9,1.3108,33.16
230.92,1.3709,35.61
230.95,1.4579,38.03
231.02,1.6473,40.69
231.08,1.8642,43.34
231.16,2.1432,45.99
231.21,2.3036,48.41
231.28,2.5023,50.86
231.31,2.5985,53.35
231.33,2.6158,55.86
231.33,2.6602,58.41
231.3,2.5996,60.94
231.28,2.5777,63.49
231.24,2.4872,66.01
231.21,2.4327,68.54
231.15,2.3481,71.09
231.13,2.3131,73.59
231.11,2.2798,76.14
231.09,2.2857,78.66
231.13,2.3305,81.15
231.15,2.4405,83.64
231.21,2.5633,86.13
231.28,2.7337,88.6
231.35,2.9117,91.08
231.44,3.1238,93.57
231.52,3.2754,96.07
231.59,3.4513,98.67
231.64,3.5132,101.29
231.69,3.5815,103.96
231.72,3.5328,106.44
231.75,3.5207,108.89
231.78,3.4258,111.34
231.81,3.3749,113.85
231.83,3.2806,116.36
231.86,3.2709,118.83
231.89,3.2025,121.33
231.91,3.1282,123.78
231.95,3.0408,126.33
232.0,2.9435,128.81
232.05,2.7874,131.45
232.1,2.5371,134.1
232.15,2.3961,136.68
232.2,2.2546,139.34
232.24,2.2141,141.89
232.28,2.2576,144.43
232.3,2.3136,146.93
232.31,2.4262,149.48
232.32,2.5801,151.98
232.34,2.6709,154.51
232.35,2.7783,157.01
232.37,2.8523,159.53
232.4,2.9283,162.12
232.42,3.0149,164.72
232.44,3.0832,167.34
232.45,3.2056,169.93
232.46,3.3191,172.52
232.47,3.4074,175.18
232.48,3.5404,177.86
232.48,3.6729,180.53
232.47,3.8667,183.12
232.44,4.0937,185.63
232.39,4.3592,188.13
232.35,4.6103,190.6
232.3,4.9028,193.06
232.26,5.1415,195.53
232.22,5.4061,198.0
232.19,5.6304,200.49
232.16,5.8149,202.97
232.14,5.9962,205.51
232.13,6.1733,208.07
232.13,6.2898,210.65
232.15,6.3227,213.24
232.18,6.3239,215.86
232.22,6.2961,218.51
232.27,6.2814,221.18
232.33,6.1766,223.61
232.41,5.9603,226.1
232.5,5.6755,228.6
232.59,5.4505,231.09
232.68,5.1544,233.58
232.75,4.7269,236.05
232.81,4.2562,238.56
232.9,4.3936,241.54
233.42,5.1977,243.95
234.06,6.3705,246.13
234.43,7.415,248.37
234.37,8.0605,250.69
233.95,8.2407,253.11
233.38,8.2824,255.55
232.94,8.3974,257.98
232.79,8.6432,260.53
233.02,9.1126,263.11
233.56,9.7518,265.61
234.21,10.4962,268.02
234.78,11.2945,270.5
235.01,12.0984,272.81
234.86,12.8457,275.17
234.43,13.5198,277.62
233.98,13.9232,280.07
233.71,13.9843,282.55
233.74,13.7569,285.21
234.05,13.2317,287.71
234.48,12.5161,290.22
234.83,11.6915,292.61
234.99,10.8185,295.06
234.86,10.0461,297.52
234.82,10.1325,297.85
234.82,10.1264,297.85
234.82,10.1207,297.85
234.82,10.1657,297.85
234.82,10.1223,297.85
234.82,10.057,297.85
234.82,9.8718,297.85
234.82,9.8613,297.85
234.82,9.8647,297.85
234.83,9.8728,297.85
234.94,9.8519,297.83
235.22,9.8903,297.81
235.66,9.9319,297.82
236.26,9.9736,297.89
237.01,9.9828,298.0
237.92,10.0475,298.09
239.01,10.1303,298.09
239.61,10.1675,298.06
239.61,10.1527,298.06
239.61,10.1711,298.06
239.61,10.1539,298.06
239.61,10.3653,298.06
239.61,10.4029,298.06
239.61,10.426,298.06
239.61,10.7852,298.06
239.6,10.8111,298.0
239.59,10.3197,297.78
239.58,10.4424,297.41
239.57,10.5752,296.84
239.57,10.7844,296.12
239.56,11.0492,295.25
239.54,11.3846,294.25
239.52,11.7851,293.1
239.51,12.1869,291.81
239.48,12.6693,290.23
239.46,13.0726,288.61
239.43,13.4279,286.79
239.39,13.667,284.7
239.33,13.6625,282.36
239.23,13.4277,280.0
239.1,12.9187,277.51
238.93,12.2599,275.04
238.75,11.4672,272.65
238.62,10.6926,270.29
238.61,9.935,267.97
238.74,9.2296,265.42
238.96,8.701,263.04
239.18,8.3632,260.59
239.3,8.2197,257.96
239.26,8.2204,255.45
239.1,8.2103,252.92
238.9,7.9285,250.3
238.72,7.0041,247.81
238.63,5.5592,245.49
238.97,4.6413,244.12
239.57,2.9876,242.11
238.96,3.5804,239.72
238.05,4.0254,237.43
237.09,4.7639,235.09
236.66,5.394,232.67
236.79,5.9281,230.28
237.38,6.6126,227.94
238.17,7.3343,225.64
238.91,7.944,223.18
239.28,8.2486,220.6
239.17,8.3108,218.13
238.61,8.199,215.65
237.88,7.9657,213.31
237.34,7.6676,210.63
237.29,7.5156,208.19
237.67,7.3786,205.64
238.29,7.2702,203.16
238.88,7.1843,200.68
239.21,7.0349,198.16
239.14,6.8296,195.53
238.69,6.5866,192.99
238.05,6.2875,190.63
237.5,5.9957,188.22
237.3,5.7596,185.57
237.52,5.6975,182.91
237.95,5.7587,180.41
238.38,5.8556,177.99
238.65,5.9227,175.54
238.65,5.9205,172.95
238.4,5.8094,170.45
238.05,5.64,167.88
237.72,5.4321,165.3
237.47,5.2164,162.69
237.43,5.0575,160.14
237.56,4.9549,157.68
237.8,4.8664,155.05
238.06,4.8301,152.42
238.22,4.6387,149.75
238.21,4.4728,147.28
238.11,4.1632,144.74
237.95,3.8611,142.21
237.76,3.6906,139.69
237.56,3.518,137.17
237.36,3.4436,134.65
237.26,3.4723,131.96
237.34,3.4286,129.34
237.5,3.5253,126.8
237.69,3.5894,124.15
237.89,3.5729,121.58
237.99,3.6103,118.99
237.97,3.5487,116.39
237.82,3.4859,113.77
237.62,3.3588,111.09
237.42,3.2094,108.43
237.27,3.0337,105.82
237.26,2.7535,103.37
237.32,2.372,100.95
237.39,1.9876,98.45
237.47,1.5036,96.0
237.55,1.207,93.58
237.62,0.8371,91.16
237.71,0.662,88.51
237.8,0.4669,85.87
237.9,0.439,83.3
238.0,0.3932,80.75
238.11,0.3844,78.22
238.21,0.3831,75.71
238.32,0.3838,73.18
238.42,0.3621,70.68
238.51,0.3713,68.19
238.61,0.3681,65.69
238.7,0.399,63.2
238.78,0.4644,60.72
238.87,0.5962,58.25
238.96,0.7101,55.77
239.06,0.8422,53.12
239.15,0.8507,50.64
239.25,0.7864,48.15
239.34,0.6052,45.64
239.45,0.4731,43.17
239.55,0.3268,40.67
239.67,0.3008,38.03
239.78,0.2896,35.4
239.89,0.2874,32.77
240.0,0.294,30.17
240.11,0.2911,27.57
240.23,0.2672,24.97
240.34,0.2774,22.41
240.45,0.2567,19.85
240.56,0.2704,17.27
240.67,0.261,14.72
240.78,0.2339,12.15
240.87,0.2482,9.55
240.98,0.9046,6.84
241.13,0.2977,4.39
242.02,0.1904,8.41
242.88,0.2367,9.78
242.95,0.2519,9.89
242.96,0.228,9.9
242.96,0.236,9.9
242.96,0.244,9.9
242.96,0.2305,9.9
242.96,0.2263,9.9
242.96,0.2449,9.9
242.96,0.2296,9.9
242.96,0.2328,9.9
242.96,0.2428,9.9
242.98,0.2457,9.9
243.14,0.2522,9.92
243.47,0.249,9.94
243.95,0.2229,9.93
244.6,0.2287,9.88
245.41,0.2328,9.8
246.38,0.2337,9.71
247.53,0.2349,9.62
247.75,0.2249,9.61
247.75,0.2512,9.61
247.75,0.2402,9.61
247.75,0.2317,9.61
247.75,0.2392,9.61
247.75,0.2375,9.61
247.75,0.2242,9.61
247.75,0.2367,9.61
247.75,0.225,9.61
247.74,0.2233,9.7
247.71,0.2238,9.96
247.71,0.2191,10.4
247.74,0.2168,10.97
247.78,0.2457,11.69
247.83,0.2329,12.57
247.85,0.2329,13.6
247.83,0.2874,14.89
247.79,0.5338,16.26
247.75,0.6791,17.81
247.74,0.7454,19.62
247.66,0.9411,21.48
247.66,0.8705,23.49
247.69,0.7318,25.7
247.71,0.6673,28.09
247.7,0.6528,30.55
247.66,0.8299,33.21
247.6,1.0492,35.84
247.52,1.4054,38.43
247.48,1.5922,41.06
247.44,1.8315,43.7
247.48,1.8614,46.24
247.54,1.8356,48.8
247.67,1.6414,51.43
247.78,1.4451,54.08
247.9,1.2425,56.76
247.98,1.2552,59.39
248.09,1.1821,62.01
248.12,1.1373,64.58
248.16,1.0747,67.2
248.22,0.9952,69.79
248.29,0.9292,72.4
248.34,0.9176,74.98
248.38,1.0028,77.53
248.4,1.1659,80.05
248.41,1.3175,82.57
248.4,1.5883,85.08
248.45,1.7039,87.66
248.45,1.9348,90.16
248.5,2.1014,92.73
248.49,2.3318,95.24
248.48,2.5752,97.73
248.44,3.0078,100.16
248.39,3.435,102.61
248.35,3.8754,105.0
248.3,4.3904,107.51
248.26,4.8893,110.04
248.22,5.5185,112.56
248.2,6.0166,115.1
248.17,6.5585,117.64
248.19,7.0315,120.2
248.22,7.4292,122.75
248.28,7.8147,125.4
248.39,8.048,127.88
248.52,8.3047,130.38
248.66,8.5566,132.89
248.8,8.8171,135.4
248.85,9.0838,137.84
248.84,9.3136,140.28
248.74,9.542,142.7
248.63,9.8076,145.15
248.51,10.0796,147.77
248.44,10.2692,150.2
248.34,10.4889,152.86
248.26,10.6665,155.49
248.22,10.7469,157.94
248.21,10.7294,160.41
248.26,10.6254,162.92
248.34,10.4763,165.47
248.44,10.249,168.06
248.54,10.0367,170.66
248.64,9.8539,173.27
248.73,9.6705,175.86
248.83,9.4599,178.47
248.94,9.1912,181.08
249.08,8.8293,183.72
249.24,8.4253,186.36
249.4,7.9537,188.99
249.49,7.5849,191.64
249.46,7.3597,194.27
249.34,7.3696,196.82
249.21,7.5891,199.26
249.06,7.9864,201.89
248.92,8.4447,204.42
248.87,8.9563,206.9
248.91,9.4617,209.37
248.98,9.9469,211.91
249.05,10.288,214.48
249.14,10.4345,217.14
249.25,10.382,219.65
249.37,10.1389,222.3
249.5,9.7108,224.75
249.64,9.182,227.24
249.75,8.4934,229.68
249.78,7.5703,232.06
249.8,6.302,234.46
249.81,4.7876,236.71
249.83,3.2024,238.83
250.48,2.5291,240.0
249.94,2.0409,241.06
248.84,1.9656,243.52
250.5,2.4485,245.38
252.41,3.4378,246.78
254.44,4.4186,247.93
256.07,5.3406,249.58
257.19,6.1231,251.71
257.74,6.8411,254.16
257.67,7.4967,256.52
257.02,7.9788,258.95
256.17,8.1904,261.27
255.48,8.231,263.67
255.22,8.3188,266.13
255.49,8.4332,268.62
256.21,8.5534,271.11
257.13,8.6364,273.56
257.9,8.7115,276.01
258.28,8.9196,278.56
258.15,9.2495,281.08
257.69,9.6371,283.54
257.18,9.9601,285.98
256.82,10.0825,288.41
256.7,9.9909,291.02
256.89,9.6695,293.65
257.25,9.2767,296.07
257.69,9.2165,298.46
257.71,9.1988,298.59
257.71,9.1764,298.59
257.71,9.1802,298.59
257.71,8.9356,298.59
257.71,8.9635,298.59
257.71,9.0022,298.59
257.71,9.0051,298.59
257.71,8.7201,298.59
257.72,8.7315,298.59
257.83,8.69,298.57
258.1,8.7477,298.55
258.55,8.8139,298.57
259.15,8.6182,298.66
259.88,8.397,298.79
260.75,8.0399,298.88
261.84,7.4751,298.87
262.45,7.3477,298.82
262.45,7.3599,298.82
262.45,7.3477,298.82
262.45,7.3522,298.82
262.45,7.4412,298.82
262.45,7.528,298.82
262.45,7.4641,298.82
262.45,7.7019,298.82
262.45,7.7577,298.76
262.43,7.7643,298.52
262.42,7.7886,298.11
262.41,7.6287,297.52
262.38,7.6964,296.74
262.36,7.8359,295.79
262.34,7.9469,294.67
262.32,8.1206,293.4
262.28,8.3078,291.95
262.24,8.4485,290.33
262.16,8.5702,288.54
262.06,8.581,286.58
261.92,8.5342,284.45
261.75,8.3851,282.21
261.64,8.1315,279.82
261.64,7.8934,277.28
261.77,7.6775,274.69
261.98,7.5689,272.11
262.21,7.5895,269.57
262.41,7.6919,267.06
262.49,7.7886,264.61
262.43,7.8457,262.16
262.23,7.6212,259.66
261.94,6.9384,257.16
261.59,5.8504,254.73
261.38,4.7762,252.24
261.48,4.3041,249.56
261.73,4.6364,246.96
262.02,5.5069,244.46
262.23,6.4212,241.97
262.33,7.1029,239.57
262.31,7.5874,236.99
262.18,7.9431,234.42
262.04,8.3244,231.9
261.91,8.81,229.44
261.86,9.2921,226.99
261.89,9.6327,224.43
261.98,9.8891,221.82
262.05,10.1991,219.22
262.1,10.5992,216.7
262.14,11.0,214.24
262.24,11.2308,211.67
262.38,11.152,209.27
262.58,10.8098,206.76
262.79,10.32,204.25
262.9,9.8206,201.75
262.87,9.4032,199.34
262.67,9.1172,196.74
262.37,9.0673,194.24
262.0,9.255,191.63
261.66,9.6362,189.14
261.49,10.1441,186.69
261.54,10.6792,184.22
261.76,11.1889,181.65
261.98,11.6214,179.25
262.12,12.0489,176.67
262.12,12.4882,174.2
261.97,12.969,171.65
261.77,13.5126,169.22
261.56,14.0819,166.88
261.38,14.7206,164.53
261.36,15.185,162.12
261.47,15.5278,159.55
261.68,15.6026,156.92
261.92,15.4523,154.28
262.06,15.2463,151.83
262.08,14.9422,149.36
261.99,14.5854,146.89
261.85,14.3209,144.44
261.71,14.0727,142.01
261.54,13.8591,139.37
261.41,13.7033,136.7
261.39,13.6004,134.09
261.41,13.6146,131.51
261.45,13.5958,128.98
261.5,13.5372,126.39
261.59,13.3536,123.75
261.77,12.8492,121.31
262.04,12.0623,118.83
262.25,11.2221,116.44
262.34,10.2727,114.05
262.21,9.4691,111.58
261.92,8.8115,109.25
261.51,8.1454,106.71
261.14,7.5422,104.32
260.93,7.0486,101.72
260.94,6.7721,99.22
261.12,6.5826,96.59
261.29,6.5917,94.02
261.45,6.5842,91.48
261.51,6.5619,88.99
261.46,6.4844,86.44
261.38,6.4219,83.92
261.27,6.4302,81.43
261.17,6.4473,78.94
261.06,6.5381,76.48
260.94,6.5796,74.04
260.81,6.6601,71.6
260.7,6.7347,69.17
260.55,6.8401,66.57
260.4,6.9586,64.0
260.35,7.0749,61.41
260.38,7.1928,58.84
260.52,7.2139,56.24
260.64,7.2518,53.62
260.78,7.2548,51.04
260.85,7.4269,48.5
260.94,7.5737,45.99
261.05,7.6451,43.52
261.21,7.6097,40.96
261.39,7.4377,38.34
261.55,7.1157,35.83
261.58,6.7927,33.3
261.53,6.4079,30.75
261.44,6.0521,28.16
261.36,5.7205,25.59
261.22,5.4727,23.1
261.05,5.3535,20.49
260.82,5.375,18.07
260.59,5.526,15.53
260.46,5.7885,13.09
260.45,6.1035,10.52
260.53,6.4022,7.99
260.61,6.7305,5.45
260.71,6.9831,2.9
260.76,6.8674,1.67
260.76,6.8642,1.67
260.76,6.8928,1.67
260.76,6.8442,1.67
260.76,6.9494,1.67
260.76,6.9213,1.67
260.76,6.9293,1.67
260.76,7.0491,1.67
260.76,7.0623,1.67
260.85,7.0508,1.68
261.08,7.0677,1.71
261.5,7.1363,1.71
262.08,7.2186,1.68
262.84,7.3237,1.64
263.72,7.4153,1.59
264.75,7.4855,1.57
265.93,7.5564,1.58
266.83,7.6528,1.6
266.83,7.6332,1.6
266.83,7.6467,1.6
266.83,7.6413,1.6
266.83,7.6481,1.6
266.83,7.6313,1.6
266.83,7.6137,1.6
266.83,7.601,1.6
266.83,7.5838,1.6
266.83,7.5626,1.64
266.82,7.5754,1.82
266.81,7.5374,2.15
266.79,7.6141,2.65
266.76,7.5857,3.33
266.73,7.5455,4.15
266.68,7.4733,5.13
266.64,7.4439,6.27
266.58,7.3671,7.57
266.52,7.2994,9.04
266.46,7.1541,10.68
266.39,7.0361,12.47
266.31,6.9361,14.41
266.22,6.8593,16.51
266.11,6.7966,18.77
265.96,6.853,21.15
265.77,7.0328,23.78
265.61,7.3328,26.39
265.56,7.6269,28.99
265.63,7.9814,31.61
265.77,8.3501,34.03
265.91,8.7134,36.43
266.05,9.0755,38.84
266.16,9.2908,41.33
266.2,9.3931,43.88
266.25,9.2992,46.46
266.31,9.2422,49.09
266.36,9.2488,51.73
266.43,9.2403,54.35
266.49,9.2344,56.99
266.56,9.2521,59.65
266.67,9.0598,62.1
266.77,8.8964,64.79
266.82,8.8251,67.49
266.85,8.722,69.91
266.85,8.674,72.57
266.86,8.6854,75.23
266.87,8.6274,77.89
266.88,8.5547,80.58
266.9,8.4257,83.03
266.91,8.3461,85.47
266.93,8.2491,87.92
266.93,8.1894,90.37
266.92,8.1787,92.81
266.91,8.1642,95.25
266.87,8.2068,97.71
266.81,8.3867,100.39
266.72,8.6433,102.97
266.62,8.9811,105.54
266.49,9.4297,108.05
266.34,9.9369,110.51
266.17,10.6237,112.95
266.05,11.5087,115.38
266.03,12.4872,117.67
266.11,13.3916,120.04
266.26,14.1203,122.49
266.42,14.6138,124.9
266.64,14.8379,127.51
266.82,14.8957,129.95
266.9,14.9041,132.44
266.84,14.9687,135.12
266.68,15.0646,137.72
266.53,15.1789,140.31
266.38,15.36,142.91
266.32,15.515,145.57
266.35,15.7346,148.19
266.4,15.95,150.79
266.45,16.1778,153.4
266.5,16.2699,155.99
266.57,16.2501,158.44
266.68,16.0229,160.95
266.79,15.5975,163.53
266.91,14.9778,166.13
267.05,14.2729,168.68
267.18,13.6289,171.28
267.32,13.0619,173.91
267.38,12.585,176.59
267.4,12.2709,178.85
267.41,11.9208,181.35
267.42,11.6039,183.86
267.44,11.1926,186.63
267.46,10.8132,189.33
267.47,10.464,192.0
267.45,10.2957,194.53
267.4,10.2523,197.05
267.33,10.339,199.55
267.22,10.5693,202.09
267.11,10.8868,204.58
267.0,11.1834,207.02
266.9,11.4018,209.45
266.79,11.5028,211.88
266.65,11.4269,214.57
266.52,11.1563,216.99
266.39,10.7983,219.42
266.24,10.284,222.06
266.15,9.8157,224.46
266.14,9.3237,226.86
266.2,8.8128,229.26
266.27,8.3409,231.9
266.34,7.9538,234.57
266.4,7.6809,237.19
266.46,7.4262,239.84
266.52,7.102,242.26
266.6,6.6317,244.66
266.71,6.0741,247.1
266.8,5.5985,249.55
266.77,5.415,252.21
266.65,5.6072,254.71
266.51,5.9275,257.35
266.35,6.1509,259.77
266.16,6.3301,262.24
266.06,6.477,264.7
266.11,6.6239,267.14
266.26,6.7664,269.76
266.45,6.8897,272.42
266.63,6.9565,275.06
266.76,7.0616,277.69
266.77,7.1847,280.32
266.69,7.313,282.69
266.6,7.3899,285.12
266.47,7.342,287.77
266.34,7.2382,290.28
266.19,7.0246,292.82
266.04,6.8711,295.35
265.94,6.7798,297.74
265.94,6.8478,298.17
265.94,6.8486,298.17
265.94,6.8603,298.17
265.94,6.9512,298.17
265.94,6.8197,298.17
265.94,6.8418,298.17
265.94,6.7332,298.17
265.94,6.7286,298.17
265.94,6.744,298.17
266.02,6.7257,298.15
266.25,6.6826,298.12
266.67,6.6094,298.11
267.24,6.5356,298.16
267.94,6.4344,298.26
268.88,6.3103,298.37
270.0,6.183,298.43
270.7,6.1429,298.42
270.7,6.1525,298.42
270.7,6.1204,298.42
270.7,6.152,298.42
270.7,6.0685,298.42
270.7,6.0964,298.42
270.7,5.9891,298.42
270.7,6.0296,298.42
270.7,6.073,298.42
270.7,6.102,298.39
270.68,6.0874,298.2
270.66,6.077,297.83
270.67,6.0937,297.29
270.72,6.0706,296.59
270.79,6.065,295.73
270.88,6.0719,294.71
270.96,6.1186,293.54
270.99,6.2238,292.11
270.96,6.4025,290.54
270.91,6.5328,288.74
270.86,6.6915,286.94
270.8,6.8385,284.8
270.73,6.8549,282.6
270.66,6.8652,280.22
270.57,6.869,277.69
270.49,6.8291,275.12
270.38,6.4583,272.44
270.21,5.6265,269.86
269.96,4.5544,267.34
269.82,3.646,264.74
269.95,3.4995,262.23
270.38,4.1538,259.67
270.93,5.1111,257.42
271.38,6.0398,255.08
271.58,6.7898,252.61
271.49,7.1931,250.08
271.12,7.4185,247.56
270.63,7.5799,245.13
270.21,7.6989,242.64
270.09,7.8676,239.94
270.27,8.0393,237.48
270.64,8.2169,234.97
271.02,8.402,232.49
271.25,8.6081,230.0
271.26,8.927,227.54
271.04,9.2993,225.12
270.7,9.8003,222.5
270.35,10.2985,219.9
270.08,10.7126,217.38
270.01,11.0341,214.72
270.13,11.1912,212.27
270.35,11.174,209.8
270.59,11.1095,207.31
270.74,10.9924,204.87
270.76,10.8781,202.44
270.62,10.7725,199.78
270.38,10.7548,197.2
270.16,10.8095,194.68
270.06,10.9724,192.08
270.11,11.2378,189.43
270.26,11.5984,186.78
270.44,11.889,184.18
270.61,12.1292,181.62
270.71,12.4837,179.01
270.68,12.8827,176.53
270.54,13.3254,173.97
270.33,13.8856,171.5
270.15,14.4184,169.07
270.1,15.0075,166.66
270.16,15.6564,164.11
270.23,16.0284,161.69
270.3,16.3434,159.11
270.36,16.4465,156.5
270.43,16.4787,153.85
270.51,16.3809,151.18
270.58,16.2701,148.55
270.67,16.1026,145.96
270.75,15.9005,143.4
270.84,15.6724,140.86
270.92,15.4876,138.39
271.0,15.3253,135.95
271.1,15.2034,133.33
271.2,15.1417,130.73
271.3,15.1018,128.14
271.4,14.9056,125.57
271.48,14.515,123.12
271.52,13.7746,120.68
271.54,12.8203,118.3
271.56,11.8768,115.93
271.57,10.997,113.55
271.61,10.3382,111.11
271.67,9.8449,108.65
271.72,9.4734,106.22
271.77,9.1732,103.6
271.81,9.0629,101.07
271.84,9.0035,98.55
271.85,9.0516,95.93
271.86,9.1304,93.5
271.87,9.1968,90.91
271.88,9.3226,88.38
271.89,9.4528,85.83
271.91,9.5575,83.26
271.9,9.6904,80.74
271.9,9.7987,78.16
271.9,9.7795,75.64
271.92,9.7146,73.02
271.94,9.6383,70.45
271.94,9.7337,67.9
271.95,9.7606,65.37
271.93,9.9027,62.91
271.91,9.9504,60.44
271.89,10.1008,57.98
271.86,10.1979,55.53
271.85,10.2587,53.04
271.83,10.2423,50.59
271.81,10.3527,47.98
271.8,10.379,45.55
271.81,10.3763,42.96
271.85,10.322,40.54
271.88,10.2037,38.1
271.92,9.9601,35.65
271.96,9.6861,33.19
272.0,9.4091,30.75
272.04,9.0737,28.28
272.08,8.7297,25.86
272.13,8.3962,23.4
272.18,8.1037,20.96
272.21,7.9109,18.39
272.22,7.8144,15.88
272.23,7.8487,13.42
272.23,7.8756,10.86
272.23,7.9067,8.33
272.23,7.9194,5.78
272.23,7.9261,3.27
272.23,7.9338,0.84
272.23,7.935,0.8
272.23,7.9406,0.8
272.23,7.9138,0.8
272.23,7.9056,0.8
272.23,7.8896,0.8
272.23,7.9023,0.8
272.23,7.9025,0.8
272.23,7.9022,0.8
272.25,7.8949,0.8
272.44,7.9074,0.81
272.8,7.9175,0.82
273.34,7.9188,0.83
274.06,7.9142,0.84
274.88,7.9121,0.85
275.87,7.9395,0.86
276.99,7.9288,0.88
278.28,7.9243,0.9
278.55,7.9075,0.9
278.55,7.9341,0.9
278.55,7.9228,0.9
278.55,7.9012,0.9
278.55,7.9012,0.9
278.55,7.923,0.9
278.55,7.918,0.9
278.55,7.9095,0.9
278.55,7.9403,0.9
278.54,7.9204,1.01
278.51,7.9213,1.3
278.52,7.9365,1.77
278.58,7.9394,2.38
278.69,7.9101,3.14
278.77,7.9266,4.07
278.79,7.9396,5.16
278.71,7.9297,6.39
278.61,7.9186,7.78
278.51,7.9143,9.3
278.45,7.914,11.02
278.46,7.9157,12.91
278.53,7.928,14.98
278.6,7.9628,17.21
278.67,8.0911,19.62
278.76,8.3317,22.1
278.84,8.6179,24.53
278.93,8.9582,26.96
279.01,9.2866,29.4
279.1,9.5405,31.89
279.18,9.8018,34.41
279.26,10.0219,36.96
279.33,10.1403,39.56
279.4,10.12,42.21
